address	pmid	latitude	longitude
CNRS, Sorbonne Université, FR 2424, ABiMS Platform, Station Biologique de Roscoff, Roscoff, France.	37816123	48.72621	-3.985525
CNRS, UMR 7144, AD2M, Sorbonne Université, Station Biologique de Roscoff, Roscoff, France.	37816123	48.72621	-3.985525
State Key Laboratory for Managing Biotic and Chemical Threats to the Quality and Safety of Agro-products, Key Laboratory of Biotechnology in Plant Protection of Ministry of Agriculture and Zhejiang Province, Institute of Plant Virology, Ningbo University, Ningbo, China.	37804524	NA	NA
Institute of Insect Science, Zhejiang University, Hangzhou, China.	37804524	30.29365	 120.16142
Department of Medical Biochemistry and Microbiology, Uppsala University, SE-75123 Uppsala, Sweden.	37804117	59.84808	  17.66968
Department of Biomolecular Engineering, University of California Santa Cruz, Santa Cruz, CA 95060, USA.	37804117	36.97191	-122.02591
Department of Biological Sciences, Kent State University, Kent, OH 44241, USA.	37804117	41.20284	-81.38109
Key Laboratory for Biodiversity Science and Ecological Engineering, National Demonstration Center for Experimental Life Sciences and Biotechnology Education, College of Life Sciences, Beijing Normal University, 100875 Beijing, China.	37804117	NA	NA
State Key Laboratory of Biocontrol, School of Ecology, Sun Yat-sen University, 510275 Guangzhou, China.	37804117	23.11667	113.25000
Department of Animal Breeding and Genetics, Swedish University of Agricultural Sciences, SE-75007 Uppsala, Sweden.	37804117	59.84808	  17.66968
Division of Immunology and Rheumatology, School of Medicine, Stanford University, Stanford, CA 94305, USA.	37804117	37.42451	-122.16935
Department of Wildlife, Fish and Environmental Studies, Swedish University of Agricultural Sciences, SE-901 83 Umeå, Sweden.	37804117	63.80688	  20.27289
Department of Veterinary Integrative Biosciences, Texas A&M University, College Station, TX 77843, USA.	37804117	30.62780	-96.334986
Computational Molecular Evolution Group, Heidelberg Institute for Theoretical Studies, 69118 Heidelberg, Germany.	37804116	49.42796	  8.749617
Institute of Theoretical Informatics, Karlsruhe Institute of Technology, 76128 Karlsruhe, Germany.	37804116	49.00944	  8.411670
Biodiversity Computing Group, Institute of Computer Science, Foundation for Research and Technology - Hellas, GR - 711 10 Heraklion, Crete, Greece.	37804116	35.28907	25.122525
Université Grenoble Alpes, CNRS, CEA, IBS, F-38000 Grenoble, France.	37797308	45.19253	 5.718057
Laboratoire de Biométrie et Biologie Évolutive, Université Claude Bernard Lyon 1, CNRS, UMR5558, Villeurbanne F-69622, France.	37797308	45.76611	 4.879440
Laboratory of Biomolecular Research, Biology and Chemistry Division, Paul Scherrer Institut, Villigen, Switzerland.	37797308	47.52623	8.214806
Université Grenoble Alpes, CEA, Inserm, IRIG, BGE, Grenoble 38000, France.	37797308	45.19426	5.731669
Laboratoire Evolution et Diversité Biologique (EDB)- IRD-UPS-CNRS, Université Toulouse III, Toulouse, France.	37794645	43.60460	1.444217
Institut des Sciences de l'Évolution de Montpellier (ISEM), Université de Montpellier, CNRS, IRD, Montpellier, France.	37794645	 43.59850	  3.896846
The State Key Laboratory of Protein and Plant Gene Research of Life Sciences, Peking-Tsinghua Center for Life Sciences, Peking University, Beijing, China.	37794645	 39.90750	116.397230
Mammal Research Institute, Department of Zoology & Entomology, University of Pretoria, Pretoria, South Africa.	37794645	-25.74602	 28.187120
Laboratoire de Parasitologie et Ecologie, Faculté des Sciences, Université de Yaoundé I, Yaoundé, Cameroon.	37794645	 3.861768	  11.518750
CIIMAR/CIMAR, Centro Interdisciplinar de Investigação Marinha e Ambiental, Universidade 16 do Porto, Terminal de Cruzeiros do Porto de Leixões, Porto, Portugal.	37794645	41.150986	  -8.568106
Museum of Vertebrate Zoology and Department of Integrative Biology, University of California Berkeley, Berkeley, CA, USA.	37791477	37.869057	-122.270463
Department of Molecular Genetics, University of Toronto, Toronto, Ontario, Canada.	37791477	43.6629950	-79.393547
School of Biomolecular and Biomedical Science, University College Dublin, Belfield, Dublin, Ireland.	37791477	53.3091808	 -6.233707
Museo de Zoología, Facultad de Ciencias Exactas y Naturales, Pontificia Universidad Católica del Ecuador, Quito, Ecuador.	37791477	-0.2101553	-78.492899
Department of Biology, Stanford University, Palo Alto, CA, USA.	37791477	37.43356	-122.17193
Department of Biology, Tufts University, Medford, MA, USA.	37791477	42.41856	 -71.10645
FAS Center for Systems Biology, Harvard University, Cambridge, MA, USA.	37791477	42.36213	 -71.06606
Research Centre on Animal Cognition (CRCA), Centre for Integrative Biology (CBI), UMR5169 CNRS, Toulouse University, Toulouse, France.	37791477	43.604595	  1.444217
Groningen Institute for Evolutionary Life Sciences, University of Groningen, Groningen, The Netherlands.	37791477	53.219962	  6.564934
Departamento de Ciencias Biológicas, Universidad de los Andes, Bogotá, Colombia.	37791477	 4.686395	-74.071267
Department of Zoology, Universidade Federal do Paraná, Curitiba, Brazil.	37791477	-25.45056	-49.233848
Biology Department, Edge Hill University, Ormskirk, United Kingdom.	37791477	 53.55961	 -2.873895
Department of Biological Sciences, University of Pittsburgh, Pittsburgh, PA, USA.	37791477	 40.48047	-79.784553
Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.	37791477	30.26498	-97.74660
Biodiversity Center, University of Texas at Austin, Austin, TX, USA.	37791477	30.27828	-97.74139
Department of Biological Sciences, St. John's University, New York City, NY, USA.	37791477	40.71305	-74.00723
Centre for Biological Diversity, School of Biology, University of St Andrews, St Andrews, UK.	37789509	56.33940	 -2.795033
Department of Biology, Texas State University, San Marcos, TX, USA.	37789509	29.88906	-97.937394
The Data Analysis Group, School of Life Sciences, University of Dundee, Dundee, UK.	37789509	56.45840	 -2.973675
School of Medicine, University of North Haugh, St Andrews KY16 9TF, UK.	37789509	56.34076	 -2.807820
Instituto de Ecologia, Universidad Nacional Autónoma de México, Ciudad Universitaria, Mexico City CdMx, Mexico.	37789509	19.33252	-99.188278
Univ. Grenoble Alpes, CNRS, UMR 5525, VetAgro Sup, Grenoble INP, TIMC, 38000 Grenoble, France.	37788637	45.19426	  5.731669
Institut Pasteur, Université Paris Cité, CNRS, UMR3525, Microbial Evolutionary Genomics, Paris, France.	37788575	48.86370	2.361657
Collège Doctoral, Sorbonne Université, Paris, France.	37788575	48.84894	2.343085
SMILE Group, Center for Interdisciplinary Research in Biology (CIRB), Collège de France, CNRS, INSERM, Université PSL, Paris, France.	37788575	48.86370	2.361657
Institut Pasteur, Université de Paris Cité, CNRS, UMR6047, Unité EERA, Paris, France.	37788575	48.86370	  2.361657
Department of Biology, University of Massachusetts Amherst, Amherst, MA 01002, USA.	37787619	42.37419	-72.514070
Department of Electrical Engineering and Computer Science, Florida Atlantic University, Boca Raton, FL 33431, USA.	37772983	26.37283	-80.098220
Key Laboratory of Tropical Translational Medicine of Ministry of Education, School of Pharmacy, Hainan Medical University, Haikou, Hainan, China.	37770059	20.03421	110.3465
Shenzhen Key Lab of Marine Genomics, Guangdong Provincial Key Lab of Molecular Breeding in Marine Economic Animals, BGI Academy of Marine Sciences, BGI Marine, Shenzhen, Guangdong, China.	37770059	22.54554	114.0683
Key Laboratory of Breeding Biotechnology and Sustainable Aquaculture, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, Hubei, China.	37770059	30.58333	114.2667
BGI-Marine Research Institute for Biomedical Technology, Shenzhen Huahong Marine Biomedicine Co. Ltd., Shenzhen, Guangdong, China.	37770059	22.54554	 114.0683
Key Laboratory of Sichuan Province for Fishes Conservation and Utilization in the Upper Reaches of the Yangtze River, College of Life Sciences, Neijiang Normal University, Neijiang, Sichuan, China.	37770059	29.58354	 105.0622
Department of Genome Sciences, University of Washington, Seattle, WA, USA.	37770035	47.65130	-122.3127
Institute for Human Genetics, University of California, San Francisco, CA, USA.	37770035	37.78844	-122.4238
Department of Plant Biology, Carnegie Institution for Science, Stanford, CA, USA.	37770035	37.43752	-122.1657
National Laboratory of Genomics for Biodiversity, Advanced Genomics Unit (UGA-LANGEBIO), CINVESTAV, Irapuato, Mexico.	37770035	20.65936	-101.3458
Department of Biological Sciences, California State University, San Marcos, San Marcos, CA, USA.	37770035	33.12849	-117.15943
Herbold Computational Biology Program, Fred Hutchinson Cancer Center, Seattle, WA, USA.	37770035	47.60323	-122.33028
Department of Biological Sciences, Kent State University, Kent, OH 44242, USA.	37768198	41.15374	 -81.35118
Jiangsu Key Laboratory for Biodiversity and Biotechnology, College of Life Sciences, Nanjing Normal University, Nanjing 210023, P. R. China.	37768198	24.65354	117.2969
School of Ecology and Nature Conservation, Beijing Forestry University, Beijing 100083, P. R. China.	37768198	24.15672	107.4834
Key Laboratory of Animal Ecology and Conservation Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, P. R. China.	37768198	39.90750	116.3972
Biotechnology Division, CSIR-Institute of Himalayan Bioresource Technology, Palampur, HP 176061, India.	37768198	32.10437	  76.55568
Department of Developmental Biology, Stanford University School of Medicine, Stanford, CA, USA.	37739926	37.43752	-122.16575
Department of Electrical and Computer Engineering, University of California, San Diego, CA, USA.	37739926	32.71576	-117.16382
Department of Biomedical Data Science, Stanford University School of Medicine, Stanford, CA, USA.	37739926	37.43752	-122.1657
Department of Computer Science, Stanford University School of Engineering, Stanford, CA, USA.	37739926	37.43752	-122.1657
Department of Pediatrics, Stanford University School of Medicine, Stanford, CA, USA.	37739926	37.43356	-122.1719
Howard Hughes Medical Institute, Stanford University, Stanford, CA, USA.	37739926	 37.43356	-122.171926
Peter Doherty Institute for Infection and Immunity, Department of Microbiology and Immunology, University of Melbourne, Melbourne, Victoria, Australia.	37738550	-37.79996	 144.957815
Department of Microbiology, Immunology and Transplantation, Rega Institute, KU Leuven, Leuven, Belgium.	37738550	 50.88217	   4.705906
Department of Statistics, University of Oxford, Oxford, UK.	37738175	51.75804	 -1.254522
Wellcome Centre for Human Genetics, University of Oxford, Oxford, UK.	37738175	51.75463	 -1.241153
Department of Integrative Biology, The University of Texas at Austin, Austin, TX, USA.	37738160	30.26498	-97.746598
DOE Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.	37738160	37.87662	-122.254205
Genome Sequencing Center, HudsonAlpha Institute for Biotechnology, Huntsville, AL, USA.	37738160	34.72603	 -86.690267
Molecular Biosciences Division, School of Biosciences, Cardiff University, UK.	37738143	52.83100	  -1.250472
Pathogen Genomics Unit, Public Health Wales NHS Trust, Cardiff, UK.	37738143	51.48131	 -3.180498
Key Laboratory of Computational Biology, Shanghai Institute of Nutrition and Health, University of Chinese Academy of Sciences, Chinese Academy of Sciences, Shanghai, China.	37713634	31.22222	121.458060
State Key Laboratory of Genetic Engineering, Human Phenome Institute, Zhangjiang Fudan International Innovation Center, Center for Evolutionary Biology, School of Life Sciences, Fudan University, Shanghai, China.	37713634	NA	NA
School of Life Science and Technology, ShanghaiTech University, Shanghai, China.	37713634	31.22222	121.4581
Key Laboratory of High-Altitude Environment and Genes Related to Disease of Tibet Ministry of Education, Xizang Minzu University, Xianyang, Shaanxi, China.	37713634	34.33778	108.7026
Research Center for Tibetan Social Governance, Key Research Institute of Humanities and Social Sciences in Xizang Minzu University, State Ethnic Affairs Commission, Xizang Minzu University, Xianyang, Shaanxi, China.	37713634	NA	NA
Department of Liver Surgery and Transplantation Liver Cancer Institute, Zhongshan Hospital, Fudan University, Shanghai, China.	37713634	31.22222	121.458060
Ministry of Education Key Laboratory of Contemporary Anthropology, Collaborative Innovation Center for Genetics and Development, Fudan University, Shanghai, China.	37713634	31.22222	121.458060
School of Biosciences, Cardiff University, Cardiff, UK.	37713621	51.48789	 -3.178244
Tree of Life, Wellcome Sanger Institute, Cambridge, UK.	37713621	52.20488	  0.1197088
Smithsonian-Mason School of Conservation, George Mason University, Front Royal, VA, USA.	37713621	38.92652	-78.1850950
Centre for Species Survival, Smithsonian's National Zoo and Conservation Biology Institute, Washington, DC, USA.	37713621	38.89206	-77.0199124
Department of Chemistry and Biochemistry, Florida State University, Tallahassee, FL, USA.	37708398	30.44074	-84.27833
Department of Biological Science, Florida State University, Tallahassee, FL, USA.	37708398	30.44074	-84.27833
Guangdong Laboratory for Lingnan Modern Agriculture, South China Agricultural University, Guangzhou, China.	37708386	23.11667	113.25000
College of Plant Protection, Integrative Microbiology Research Center, South China Agricultural University, Guangzhou, China.	37708386	23.11667	113.25
State Key Laboratory of Biocontrol and Guangdong Key Laboratory of Plant Resources, School of Life Sciences, Sun Yat-sen University, Guangzhou, China.	37708386	23.11667	113.25
State Key Laboratory of Biocontrol, School of Life Sciences, Sun Yat-sen University, Guangzhou, China.	37707487	23.11667	113.25
Guangzhou Eighth People's Hospital, Guangzhou Medical University, Guangzhou, China.	37707487	23.11667	113.2500
State Key Laboratory of Vegetable Biobreeding, Institute of Vegetables and Flowers, Chinese Academy of Agricultural Sciences, Beijing, China.	37707440	39.90750	116.3972
